standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,24,2021-05-19,9:20,9:22,58,7.81,7.55,250,180,113,27.5,0.1,66.1,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/JK/FK,-,-,-,-,-,-
7,1,24,2021-05-20,10:21,10:23,27,7.65,7.42,170,165,107,29.6,0.1,29.7,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,FP/RT,-,-,-,-,-,-
7,1,24,2021-05-21,9:46,9:48,1390,8.15,7.98,211,160,104,26.8,0.1,> 1000,-,-,Pasang,Keruh,Normal,Ada,Ada,Tidak,Alaskar,BK/FK,-,-,-,-,-,-
7,1,24,2021-05-22,7:50,7:52,27,7.31,7.3,159,155,105,28.4,0,16.8,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FK,-,-,-,-,-,-
7,1,24,2021-05-23,9:24,9:26,24,7.44,7.05,198,183,118,26.8,0.1,25.4,-,-,Surut,Agak Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/JK,-,-,-,-,-,-
7,1,24,2021-05-24,9:32,9:34,31,7.58,7.56,169,168,109,28.2,0.1,32.8,-,-,Pasang,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,BK/JK,-,-,-,-,-,-
7,1,24,2021-05-25,9:45,9:47,30,7.48,7.33,169,178,115,26.5,0.1,31.2,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/FR,-,-,-,-,-,-
7,1,24,2021-05-26,10:00,10:02,16,7.42,7.33,163,174,113,28.7,0.1,20.5,-,-,Surut,Agak Keruh,Normal,Ada,TidaK,Tidak,Alaskar,FR,-,-,-,-,-,-
7,1,24,2021-05-27,9:28,9:30,26,7.81,7.21,182,203,131,25.9,0.1,24.3,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/JK/FK,-,-,-,-,-,-
7,1,24,2021-05-28,13:11,13:13,36,8.14,7.2,241,196,123,29.2,0.1,38.2,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/JK,-,-,-,-,-,-
7,1,24,2021-05-29,11:00,11:12,29,7.81,7.4,175,194,126,29.1,0.1,31.6,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/FR,-,-,-,-,-,-
7,1,24,2021-05-30,9:16,9:18,12,7.47,7.32,182,192,119,29.2,0.1,10.6,-,-,Surut,Normal,Normal,Ada,TidaK,Tidak,Alaskar,FP,-,-,-,-,-,-
7,1,24,2021-05-31,10:59,11:01,195,7.8,7.45,123,214,139,29.9,0.1,209,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,FP/JK,-,-,-,-,-,-
7,1,24,2021-06-01,9:35,9:37,106,7.98,7.14,161,213,138,27.9,0.1,124,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,BK/FR,-,-,-,-,-,-
7,1,24,2021-06-02,13:20,13:22,166,7.78,7.55,189,229,149,30.2,0.1,165,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/JK,-,-,-,-,-,-
7,1,24,2021-06-03,13:11,13:13,141,7.58,7.18,229,334,217,30.9,0.1,146,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,FP/FK/JK,-,-,-,-,-,-
7,1,24,2021-06-04,13:41,13:43,81,7.67,7.39,137,226,147,30.1,0.1,85.7,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/JK,-,-,-,-,-,-
7,1,24,2021-06-05,12:25,12:27,126,7.16,7.1,119,228,148,31.5,0.1,132,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,FP/FK,-,-,-,-,-,-
7,1,24,2021-06-06,8:46,8:48,37,7.66,7.51,140,207,135,27.5,0.1,40.7,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-06-07,11:26,11:28,1040,7.1,7.2,190,216,138,29,0.1,> 1000,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,BK/FP/NB,-,-,-,-,-,-
7,1,24,2021-06-08,11:22,11:24,100,7.33,7.6,137,225,145,30.5,0.1,116,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP/FR,-,-,-,-,-,-
7,1,24,2021-06-09,10:05,10:07,14,7.72,7.22,144,180,98,27.9,0.1,12.8,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FR,-,-,-,-,-,-
7,1,24,2021-06-10,10:59,11:01,75,7.8,7.55,74,230,148,28.7,0.1,81.9,-,-,Surut,Agak Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-06-11,11:23,11:25,36,7.49,7.09,172,196,127,29.7,0.1,38.7,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FR/PP,-,-,-,-,-,-
7,1,24,2021-06-12,8:13,8:15,26,7.39,7.1,166,184,115,27.5,0,24.2,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FP,-,-,-,-,-,-
7,1,24,2021-06-13,9:13,9:15,518,7.8,7.22,161,260,122,27.1,0.1,547,-,-,Surut,Agak Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-06-14,11:46,11:48,4910,7.55,7.55,144,116,75,26.3,0.1,504,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-06-15,8:32,8:34,3190,7.64,7.04,140,257,167,26.2,0.1,912,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-06-16,13:40,13:42,2020,7.68,7.55,139,243,157,30.5,0.1,>1000,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/FR,-,-,-,-,-,-
7,1,24,2021-06-17,10:56,10:54,330,7.68,7.46,116,256,166,30.3,0.1,689,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,NB/JK,-,-,-,-,-,-
7,1,24,2021-06-18,10:10,10:12,263,7.5,8.15,112,230,189,27.5,0.1,268,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FR,-,-,-,-,-,-
7,1,24,2021-06-19,13:24,13:26,285,7.35,7.39,136,205,133,29,0.1,315,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FR,-,-,-,-,-,-
