standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,44,2019-12-22,9:15,9:17,143,8.01,6.02,204,5980,3760,61,3.2,140,-,-,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/AL/FR,-,-,-,-,-,-
7,1,44,2019-12-23,9:17,9:19,65,7.9,5.97,203,5840,3680,59,3.1,61.8,-,-,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FR,-,-,-,-,-,-
7,1,44,2019-12-24,9:52,9:55,62,7.86,6.9,225,6080,3900,60,3.2,45.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FR/FP,-,-,-,-,-,-
7,1,44,2019-12-25,7:14,7:16,71,8.1,6.76,211,6090,3890,56,3.3,211,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,AL,-,-,-,-,-,-
7,1,44,2019-12-26,8:30,8:32,74,7.82,6.87,218,6183,3895,57,3.9,22.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FR/NB,-,-,-,-,-,-
7,1,44,2019-12-27,8:31,8:34,75,7.63,6.23,219,5970,3720,56,3.2,26,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-12-28,8:36,8:39,61,7.64,6.2,286,6290,3970,57,3..39,36.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-12-29,9:10,9:14,60,7.95,6.02,227,5840,3670,59,3.1,58.9,-,-,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FR/AL,-,-,-,-,-,-
7,1,44,2019-12-30,9:12,9:14,44,8.17,6,215,5950,3750,59,3.2,47.3,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FR,-,-,-,-,-,-
7,1,44,2019-12-31,9:36,9:38,86,8.12,6.02,249,5980,3770,59,3.2,94.7,-,-,Pasang,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FR,-,-,-,-,-,-
